,Unnamed: 0,tweet_id,user_username,text,created_at,conversation_id,lang,possibly_sensitive,author_id,source,in_reply_to_user_id,user_verified,user_profile_image_url,user_name,user_protected,user_created_at,user_location,user_description,user_url,user_pinned_tweet_id,retweet_count,like_count,quote_count,user_tweet_count,user_list_count,user_followers_count,user_following_count,sourcetweet_type,sourcetweet_id,sourcetweet_text,Code,sourcetweet_lang,sourcetweet_author_id,Self-organization,SO code,Building community,BC code,Broadening the counterpublic,BtC code,Creating change in math,CCM code,SJEDI,SJEDI code,CODER,all codes,User Name,Display Name,In JMM 2020 Program?,In JMM 2021 Program,Too anonymous to determine,Organization
968,940,1.2196E+18,mnemognose,"RT @RG1gal: On the heels of #disruptJMM you might be interested to know that the deadline for several PCMI summer programs were extended, i…",2020-01-21T12:45:33.000Z,1.2196E+18,en,FALSE,14526723,Twitter for iPhone,NA,FALSE,https://pbs.twimg.com/profile_images/893620433953673217/YPfRjitm_normal.jpg,christy mcguire #AntiRacismIsAVerb,FALSE,2008-04-25T14:12:44.000Z,"Osage Lands / Pittsburgh, PA","Working for equity in education ~ @PittCUE ~ #CollectingMyCousins #CiteBlackWomen ~ she/her/hers 
:: Remember screen readers! #UseTitleCaseInYourHashtags ::",,1.43997E+18,38,0,0,19804,3,1869,4747,retweeted,1.21945E+18,"On the heels of #disruptJMM you might be interested to know that the deadline for several PCMI summer programs were extended, incl the workshop on Rehumanizing Mathematics. Submit by Jan. 22 to learn ways to be creatively insubordinate &amp; #DisruptMath 
https://t.co/NJAFI4lE0u https://t.co/xWVW3cNliN",,en,7.18294E+17,0,,0,,0,,1,humanize; math practice,0,,,humanize;math practice,mnemognose,christy mcguire #AntiRacismIsAVerb,FALSE,FALSE,FALSE,FALSE
969,941,1.2196E+18,teachnext_tmb,"RT @RG1gal: On the heels of #disruptJMM you might be interested to know that the deadline for several PCMI summer programs were extended, i…",2020-01-21T12:44:42.000Z,1.2196E+18,en,FALSE,93562407,Twitter for iPhone,NA,FALSE,https://pbs.twimg.com/profile_images/1445682017060810754/YDpnh6ZR_normal.jpg,"Tyrone (ty,he,they) Martinez-Black is",FALSE,2009-11-30T04:44:00.000Z,Chicagoland,Designs on Learning for any age. IG teachnext.tmb // #PlaceValue #RideRunResist,https://t.co/lFVb2MV65M,1.44327E+18,38,0,0,18890,51,1597,678,retweeted,1.21945E+18,"On the heels of #disruptJMM you might be interested to know that the deadline for several PCMI summer programs were extended, incl the workshop on Rehumanizing Mathematics. Submit by Jan. 22 to learn ways to be creatively insubordinate &amp; #DisruptMath 
https://t.co/NJAFI4lE0u https://t.co/xWVW3cNliN",,en,7.18294E+17,0,,0,,0,,1,humanize; math practice,0,,,humanize;math practice,teachnext_tmb,"Tyrone (ty,he,they) Martinez-Black is",FALSE,FALSE,FALSE,FALSE
970,942,1.2196E+18,XCatepillan,RT @drbellatobin: Patrick Ingram started his (amazing) talk by asking the audience to go to https://t.co/thGCZ42BRh to see who’s land we li…,2020-01-21T12:28:34.000Z,1.2196E+18,en,FALSE,1.03131E+18,Twitter for iPhone,NA,FALSE,https://pbs.twimg.com/profile_images/1033127085697581058/ajPYL5Wt_normal.jpg,Ximena Catepillan,FALSE,2018-08-19T22:22:19.000Z,NA,"Mathematician @millersvilleu, Chilean, Mapuche, proud mom",,NA,4,0,0,479,2,75,107,retweeted,1.21823E+18,Patrick Ingram started his (amazing) talk by asking the audience to go to https://t.co/thGCZ42BRh to see who’s land we live on. #disruptjmm,,en,493380243,1,amplification,1,talk support,0,,0,,1,indigenous,,amplification;indigenous;talk support,XCatepillan,Ximena Catepillan,FALSE,FALSE,FALSE,FALSE
971,943,1.21957E+18,ThembaletuMbang,"RT @RG1gal: On the heels of #disruptJMM you might be interested to know that the deadline for several PCMI summer programs were extended, i…",2020-01-21T10:33:12.000Z,1.21957E+18,en,FALSE,84109980,Twitter for Android,NA,FALSE,https://pbs.twimg.com/profile_images/1438026062244483073/wqcTjHoZ_normal.jpg,uNolali in Mathematical Sciences🇿🇦🤠,FALSE,2009-10-21T16:24:44.000Z,"Midrand, South Africa. Qonce. ","Passion: Mathematical Sciences. Son (16) has a Mathematics YTube channel - learning, exploring, patterns. Best way to LEARN is tell it to others. Join 🇿🇦👇",https://t.co/oLZty3eNvH,1.42347E+18,38,0,0,164958,34,2444,4971,retweeted,1.21945E+18,"On the heels of #disruptJMM you might be interested to know that the deadline for several PCMI summer programs were extended, incl the workshop on Rehumanizing Mathematics. Submit by Jan. 22 to learn ways to be creatively insubordinate &amp; #DisruptMath 
https://t.co/NJAFI4lE0u https://t.co/xWVW3cNliN",,en,7.18294E+17,0,,0,,0,,1,humanize; math practice,0,,,humanize;math practice,ThembaletuMbang,uNolali in Mathematical Sciences🇿🇦🤠,FALSE,FALSE,FALSE,FALSE
972,944,1.21947E+18,SoledadVillar5,"RT @RG1gal: On the heels of #disruptJMM you might be interested to know that the deadline for several PCMI summer programs were extended, i…",2020-01-21T04:20:55.000Z,1.21947E+18,en,FALSE,8.77607E+17,Twitter for Android,NA,FALSE,https://pbs.twimg.com/profile_images/1245739492943814656/BziUnoMj_normal.jpg,Soledad Villar,FALSE,2017-06-21T19:19:52.000Z,NA,Applied math/data science/ML Assistant Professor at Johns Hopkins. She/ella. Uruguaya 🇺🇾,,NA,38,0,0,368,6,1275,1087,retweeted,1.21945E+18,"On the heels of #disruptJMM you might be interested to know that the deadline for several PCMI summer programs were extended, incl the workshop on Rehumanizing Mathematics. Submit by Jan. 22 to learn ways to be creatively insubordinate &amp; #DisruptMath 
https://t.co/NJAFI4lE0u https://t.co/xWVW3cNliN",,en,7.18294E+17,0,,0,,0,,1,humanize; math practice,0,,,humanize;math practice,SoledadVillar5,Soledad Villar,TRUE,FALSE,FALSE,FALSE
973,945,1.21947E+18,FedericoArdila,"RT @RG1gal: On the heels of #disruptJMM you might be interested to know that the deadline for several PCMI summer programs were extended, i…",2020-01-21T04:11:36.000Z,1.21947E+18,en,FALSE,773069606,Twitter Web App,NA,FALSE,https://pbs.twimg.com/profile_images/1248751607149461506/TP77expk_normal.jpg,Federico Ardila,FALSE,2012-08-22T07:08:52.000Z,San Francisco . Bogotá,Matemático @SFSU. DJ @LaPelanga. Percusionista #NeblinasDelPacífico. Trying to leave things a bit better than I found them. @ItIsFederico (he . él),https://t.co/w8mUad0Vc2,1.22331E+18,38,0,0,8143,103,5184,544,retweeted,1.21945E+18,"On the heels of #disruptJMM you might be interested to know that the deadline for several PCMI summer programs were extended, incl the workshop on Rehumanizing Mathematics. Submit by Jan. 22 to learn ways to be creatively insubordinate &amp; #DisruptMath 
https://t.co/NJAFI4lE0u https://t.co/xWVW3cNliN",,en,7.18294E+17,0,,0,,0,,1,humanize; math practice,0,,,humanize;math practice,FedericoArdila,Federico Ardila,TRUE,FALSE,FALSE,FALSE
974,946,1.21947E+18,ESMathTeacher,"RT @KyJMD: I'm so glad for #disruptJMM and to see established mathematicians speaking up

Too often, harassing or inappropriate behavior fr…",2020-01-21T03:58:01.000Z,1.21947E+18,en,FALSE,427996787,Twitter for Android,NA,FALSE,https://pbs.twimg.com/profile_images/1295200902320549888/2Q0YOv3r_normal.jpg,Shraddha Shirude,FALSE,2011-12-04T06:38:46.000Z,NA,Ethnic Studies Math Teacher | Secretary Director @WAEthnicStudies | Author of the Seattle Ethnic Studies Math Framework | venmo @ESMathTeacher,https://t.co/Xo0FNmOWf7,1.28976E+18,11,0,0,7480,19,2572,867,retweeted,1.21857E+18,"I'm so glad for #disruptJMM and to see established mathematicians speaking up

Too often, harassing or inappropriate behavior from male mathematicians is excused as ""social awkwardness"". Everyone needs to be held to the simple standard of treating their colleagues with dignity https://t.co/8aiZHFWqEz","supporting others, accountability",en,517389036,1,amplification,1,thankful; talk support,0,,0,,1,gender,,amplification;gender;talk support;thankful,ESMathTeacher,Shraddha Shirude,FALSE,FALSE,FALSE,FALSE
975,947,1.21947E+18,thebasepoint,RT @WanderingPoint: Here it is. #DisruptJMM https://t.co/DdGBGsLBKe https://t.co/pIPCd6Nu9s,2020-01-21T03:46:29.000Z,1.21947E+18,en,FALSE,481288361,Twitter Web App,NA,FALSE,https://pbs.twimg.com/profile_images/1251741215415885829/6kDbML8z_normal.jpg,Joshua Batson,FALSE,2012-02-02T15:09:00.000Z,"Oakland, CA","🌴 currently afk 🌴
data science for infectious disease
🧬  🖥  🧬",,NA,96,0,0,1460,56,1565,564,retweeted,1.21854E+18,Here it is. #DisruptJMM https://t.co/pIPCd6Nu9s https://t.co/DdGBGsLBKe,"harrassment, supporting others",en,2932698781,1,amplification,1,emotional support,0,,1,jmm experience,1,gender; indigenous; advocacy; representation,,advocacy;amplification;emotional support;gender;indigenous;jmm experience;representation,thebasepoint,Joshua Batson,FALSE,FALSE,FALSE,FALSE
976,948,1.21946E+18,MarissaKawehi,"RT @RG1gal: On the heels of #disruptJMM you might be interested to know that the deadline for several PCMI summer programs were extended, i…",2020-01-21T03:38:28.000Z,1.21946E+18,en,FALSE,9.69877E+17,Twitter for Android,NA,FALSE,https://pbs.twimg.com/profile_images/1440757352240599044/QrKBSdBU_normal.jpg,Dr. Marissa Kawehi Loving,FALSE,2018-03-03T10:06:45.000Z,"Atlanta, GA",Kanaka maoli. NSF Postdoc. Usually tired (not sleepy). Co-organizer of #IndigenousMathematicians and @BlackInMath. On the tenure track job market.,https://t.co/Ll3clpbu01,1.43834E+18,38,0,0,12657,65,5495,1210,retweeted,1.21945E+18,"On the heels of #disruptJMM you might be interested to know that the deadline for several PCMI summer programs were extended, incl the workshop on Rehumanizing Mathematics. Submit by Jan. 22 to learn ways to be creatively insubordinate &amp; #DisruptMath 
https://t.co/NJAFI4lE0u https://t.co/xWVW3cNliN",,en,7.18294E+17,0,,0,,0,,1,humanize; math practice,0,,,humanize;math practice,MarissaKawehi,Dr. Marissa Kawehi Loving,FALSE,FALSE,FALSE,FALSE
977,949,1.21946E+18,Audrey_Mendivil,"RT @RG1gal: On the heels of #disruptJMM you might be interested to know that the deadline for several PCMI summer programs were extended, i…",2020-01-21T03:36:10.000Z,1.21946E+18,en,FALSE,3181953698,Twitter for Android,NA,FALSE,https://pbs.twimg.com/profile_images/1410300508695269377/oKAtpDSn_normal.jpg,Audrey Mendivil,FALSE,2015-05-01T16:33:59.000Z,"San Diego, CA","An educator, who sees math everywhere, working towards equity and improved math ed for ALL
The posts/likes/retweets on this page are my personal views.",https://t.co/lOKK8PyzCU,NA,38,0,0,3059,16,1281,758,retweeted,1.21945E+18,"On the heels of #disruptJMM you might be interested to know that the deadline for several PCMI summer programs were extended, incl the workshop on Rehumanizing Mathematics. Submit by Jan. 22 to learn ways to be creatively insubordinate &amp; #DisruptMath 
https://t.co/NJAFI4lE0u https://t.co/xWVW3cNliN",,en,7.18294E+17,0,,0,,0,,1,humanize; math practice,0,,,humanize;math practice,Audrey_Mendivil,Audrey Mendivil,FALSE,FALSE,FALSE,FALSE
978,950,1.21946E+18,mathyadriana,"RT @RG1gal: On the heels of #disruptJMM you might be interested to know that the deadline for several PCMI summer programs were extended, i…",2020-01-21T03:16:26.000Z,1.21946E+18,en,FALSE,7.76451E+17,Twitter for iPhone,NA,FALSE,https://pbs.twimg.com/profile_images/1267652145991618564/rnpdjctF_normal.jpg,Dr. Adriana Salerno Domínguez 🇻🇪,FALSE,2016-09-15T16:01:03.000Z,"Portland, ME","Math prof @BatesCollege. Program Officer (DMS/ANT) @nsf -- views/tweets are my own. Venezuelan, nerd, Jefa. #OnLeaveNotDead #Blacklivesmatter. (She/her)",,NA,38,0,0,5727,71,3107,813,retweeted,1.21945E+18,"On the heels of #disruptJMM you might be interested to know that the deadline for several PCMI summer programs were extended, incl the workshop on Rehumanizing Mathematics. Submit by Jan. 22 to learn ways to be creatively insubordinate &amp; #DisruptMath 
https://t.co/NJAFI4lE0u https://t.co/xWVW3cNliN",,en,7.18294E+17,0,,0,,0,,1,humanize; math practice,0,,,humanize;math practice,mathyadriana,Dr. Adriana Salerno Domínguez 🇻🇪,TRUE,FALSE,FALSE,FALSE
979,952,1.21945E+18,heidifessenden,"RT @RG1gal: On the heels of #disruptJMM you might be interested to know that the deadline for several PCMI summer programs were extended, i…",2020-01-21T02:58:56.000Z,1.21945E+18,en,FALSE,7.19687E+17,Twitter Web App,NA,FALSE,https://pbs.twimg.com/profile_images/1288679897288843264/bjcGBY9U_normal.jpg,Heidi Fessenden (she/her) 🌎,FALSE,2016-04-12T00:43:00.000Z,"Roxbury, MA","Math coach. Supporting adults to see all students as mathematical thinkers, esp those farthest from educational justice. Opinions are mine. She/her.",https://t.co/sDIJjclD1E,NA,38,0,0,13724,51,3648,1055,retweeted,1.21945E+18,"On the heels of #disruptJMM you might be interested to know that the deadline for several PCMI summer programs were extended, incl the workshop on Rehumanizing Mathematics. Submit by Jan. 22 to learn ways to be creatively insubordinate &amp; #DisruptMath 
https://t.co/NJAFI4lE0u https://t.co/xWVW3cNliN",,en,7.18294E+17,0,,0,,0,,1,humanize; math practice,0,,,humanize;math practice,heidifessenden,Heidi Fessenden (she/her) 🌎,FALSE,FALSE,FALSE,FALSE
980,953,1.21945E+18,thewordninja_bk,"RT @RG1gal: On the heels of #disruptJMM you might be interested to know that the deadline for several PCMI summer programs were extended, i…",2020-01-21T02:50:03.000Z,1.21945E+18,en,FALSE,1693739557,Twitter for iPhone,NA,FALSE,https://pbs.twimg.com/profile_images/1147603987463471104/CjsdDqKI_normal.jpg,Brian Katz (BK),FALSE,2013-08-23T12:28:06.000Z,NA,"Word ninja, teacher, singer, cat fancier, queer mathematician, magical creature. Yes, the hair is real. Pronouns: no preference",,1.15046E+18,38,0,0,7547,18,1346,760,retweeted,1.21945E+18,"On the heels of #disruptJMM you might be interested to know that the deadline for several PCMI summer programs were extended, incl the workshop on Rehumanizing Mathematics. Submit by Jan. 22 to learn ways to be creatively insubordinate &amp; #DisruptMath 
https://t.co/NJAFI4lE0u https://t.co/xWVW3cNliN",,en,7.18294E+17,0,,0,,0,,1,humanize; math practice,0,,,humanize;math practice,thewordninja_bk,Brian Katz (BK),TRUE,FALSE,FALSE,FALSE
981,954,1.21945E+18,LoboWithACause,"RT @RG1gal: On the heels of #disruptJMM you might be interested to know that the deadline for several PCMI summer programs were extended, i…",2020-01-21T02:48:48.000Z,1.21945E+18,en,FALSE,1969930824,Twitter Web App,NA,FALSE,https://pbs.twimg.com/profile_images/1443790216343351298/QhcE4Rzw_normal.jpg,Dr. Belin Tsinnajinnie,FALSE,2013-10-19T01:18:35.000Z,NA,"Diné and Filipino from Na'Neelzhiin, NM | I try to teach math | he/him | Beh-LIN TSIN-Ah-Jin-Ee | a blemish on mathematics",,1.32379E+18,38,0,0,8467,22,1294,1605,retweeted,1.21945E+18,"On the heels of #disruptJMM you might be interested to know that the deadline for several PCMI summer programs were extended, incl the workshop on Rehumanizing Mathematics. Submit by Jan. 22 to learn ways to be creatively insubordinate &amp; #DisruptMath 
https://t.co/NJAFI4lE0u https://t.co/xWVW3cNliN",,en,7.18294E+17,0,,0,,0,,1,humanize; math practice,0,,,humanize;math practice,LoboWithACause,Dr. Belin Tsinnajinnie,TRUE,FALSE,FALSE,FALSE
982,955,1.21945E+18,MathTeacherJH,"RT @RG1gal: On the heels of #disruptJMM you might be interested to know that the deadline for several PCMI summer programs were extended, i…",2020-01-21T02:44:08.000Z,1.21945E+18,en,FALSE,7.49369E+17,Twitter Web App,NA,FALSE,https://pbs.twimg.com/profile_images/1323363940525629445/inEm_eXV_normal.jpg,Joe Herbert,FALSE,2016-07-02T22:27:50.000Z,"Bay Area, CA",Former Fellow and Master Teacher with @math4americadc. Facilitator with @IllustrateMath. Founder @HealMathTrauma. #pcmiTLP 2015. #BlackLivesMatter he/him,https://t.co/7QJaZgmSYB,NA,38,0,0,16917,26,2114,2256,retweeted,1.21945E+18,"On the heels of #disruptJMM you might be interested to know that the deadline for several PCMI summer programs were extended, incl the workshop on Rehumanizing Mathematics. Submit by Jan. 22 to learn ways to be creatively insubordinate &amp; #DisruptMath 
https://t.co/NJAFI4lE0u https://t.co/xWVW3cNliN",,en,7.18294E+17,0,,0,,0,,1,humanize; math practice,0,,,humanize;math practice,MathTeacherJH,Joe Herbert,FALSE,FALSE,FALSE,FALSE
983,956,1.21945E+18,ProfNoodlearms,"RT @RG1gal: On the heels of #disruptJMM you might be interested to know that the deadline for several PCMI summer programs were extended, i…",2020-01-21T02:43:30.000Z,1.21945E+18,en,FALSE,502407849,Twitter Web App,NA,FALSE,https://pbs.twimg.com/profile_images/1444468924993744896/IAGCrmQs_normal.jpg,TJ Hitchman,FALSE,2012-02-25T03:01:56.000Z,"Cedar Falls, Iowa","Mathematics Professor -- IBL teaching, geometry/topology, dynamics. Also soccer, trees, tea, birds & parenting.
he/him/his",https://t.co/4gjdNCsac1,1.40196E+18,38,0,0,17483,79,2420,701,retweeted,1.21945E+18,"On the heels of #disruptJMM you might be interested to know that the deadline for several PCMI summer programs were extended, incl the workshop on Rehumanizing Mathematics. Submit by Jan. 22 to learn ways to be creatively insubordinate &amp; #DisruptMath 
https://t.co/NJAFI4lE0u https://t.co/xWVW3cNliN",,en,7.18294E+17,0,,0,,0,,1,humanize; math practice,0,,,humanize;math practice,ProfNoodlearms,TJ Hitchman,FALSE,FALSE,FALSE,FALSE
984,957,1.21945E+18,ctheobarker,"RT @RG1gal: On the heels of #disruptJMM you might be interested to know that the deadline for several PCMI summer programs were extended, i…",2020-01-21T02:41:37.000Z,1.21945E+18,en,FALSE,61885538,Twitter for Android,NA,FALSE,https://pbs.twimg.com/profile_images/1286698501330665480/m65i05KW_normal.jpg,"Colin T Barker, Ph.D.",FALSE,2009-07-31T21:58:46.000Z,"Springfield, MO","Likes: StL sports stuff, math, teaching, silly RTs, accidental politics.

How do you get rid of unconscious bias? Make it conscious.

Views are my own.",,NA,38,0,0,18327,22,356,2000,retweeted,1.21945E+18,"On the heels of #disruptJMM you might be interested to know that the deadline for several PCMI summer programs were extended, incl the workshop on Rehumanizing Mathematics. Submit by Jan. 22 to learn ways to be creatively insubordinate &amp; #DisruptMath 
https://t.co/NJAFI4lE0u https://t.co/xWVW3cNliN",,en,7.18294E+17,0,,0,,0,,1,humanize; math practice,0,,,humanize;math practice,ctheobarker,"Colin T Barker, Ph.D.",TRUE,FALSE,FALSE,FALSE
985,958,1.21945E+18,ilana_horn,"RT @RG1gal: On the heels of #disruptJMM you might be interested to know that the deadline for several PCMI summer programs were extended, i…",2020-01-21T02:37:14.000Z,1.21945E+18,en,FALSE,350988264,Twitter Web App,NA,FALSE,https://pbs.twimg.com/profile_images/1386333642989969412/BpMJdR8y_normal.jpg,Ilana Horn,FALSE,2011-08-08T16:32:56.000Z,Vanderbilt University,"math ed prof • 🔎 humans in math classrooms & math in humans • 📚 STRENGTH IN NUMBERS, MOTIVATED • assoc ed @jlearnsciences • #MTBoS #iteachmath • she/her",https://t.co/E8s1yujrCa,1.44575E+18,38,0,0,44127,364,14597,3047,retweeted,1.21945E+18,"On the heels of #disruptJMM you might be interested to know that the deadline for several PCMI summer programs were extended, incl the workshop on Rehumanizing Mathematics. Submit by Jan. 22 to learn ways to be creatively insubordinate &amp; #DisruptMath 
https://t.co/NJAFI4lE0u https://t.co/xWVW3cNliN",,en,7.18294E+17,0,,0,,0,,1,humanize; math practice,0,,,humanize;math practice,ilana_horn,Ilana Horn,FALSE,FALSE,FALSE,FALSE
986,960,1.21945E+18,ctheobarker,RT @RG1gal: Thanks for sharing!  JMM sounds like it took a turn for the better this year.  #disruptJMM  More of us in maths ed might attend…,2020-01-21T02:29:27.000Z,1.21945E+18,en,FALSE,61885538,Twitter for Android,NA,FALSE,https://pbs.twimg.com/profile_images/1286698501330665480/m65i05KW_normal.jpg,"Colin T Barker, Ph.D.",FALSE,2009-07-31T21:58:46.000Z,"Springfield, MO","Likes: StL sports stuff, math, teaching, silly RTs, accidental politics.

How do you get rid of unconscious bias? Make it conscious.

Views are my own.",,NA,1,0,0,18327,22,356,2000,retweeted,1.21944E+18,Thanks for sharing!  JMM sounds like it took a turn for the better this year.  #disruptJMM  More of us in maths ed might attend in the future if the tone continues. I noticed several invited speakers and sessions I would have attended https://t.co/1PICb4fjh2 https://t.co/wc1ZOsjGao,,en,7.18294E+17,0,,1,talk support; conversation,1,influencers,1,futures,0,,,conversation;futures;influencers;talk support,ctheobarker,"Colin T Barker, Ph.D.",TRUE,FALSE,FALSE,FALSE
987,962,1.21944E+18,RG1gal,"RT @WanderingPoint: Emerald Stacy starts with a land acknowledgment and the fact that 8 out of 11,270 math &amp; stats PhD’s were awarded to pe…",2020-01-21T02:12:24.000Z,1.21944E+18,en,FALSE,7.18294E+17,Twitter Web App,NA,FALSE,https://pbs.twimg.com/profile_images/718294541447639040/yrzey0XG_normal.jpg,Rochelle Gutierrez,FALSE,2016-04-08T04:26:31.000Z,"Champaign, IL","Maths Ed Professor, community activist, frequent user of Creative Insubordination",https://t.co/bvssdKuJEI,NA,11,0,0,712,93,5595,16,retweeted,1.21783E+18,"Emerald Stacy starts with a land acknowledgment and the fact that 8 out of 11,270 math &amp; stats PhD’s were awarded to people who identify as “American Indian or Alaska Native” #JMM2020 #disruptJMM https://t.co/wXcxBorAG3",,en,2932698781,1,amplification,1,talk support,1,hashtags,0,,1,indigenous,,amplification;hashtags;indigenous;talk support,RG1gal,Rochelle Gutierrez,FALSE,FALSE,FALSE,FALSE
988,963,1.21944E+18,LisaSkultety,RT @WanderingPoint: Here it is. #DisruptJMM https://t.co/DdGBGsLBKe https://t.co/pIPCd6Nu9s,2020-01-21T02:11:58.000Z,1.21944E+18,en,FALSE,7.91E+17,Twitter Web App,NA,FALSE,https://pbs.twimg.com/profile_images/1312164750273331201/t2LkHyiY_normal.jpg,Lisa Skultety,FALSE,2016-10-25T19:35:07.000Z,"Little Rock, AR",Math Educator. Mom. Inquisitive mind. School Supplies Enthusiast.,,NA,96,0,0,434,2,62,413,retweeted,1.21854E+18,Here it is. #DisruptJMM https://t.co/pIPCd6Nu9s https://t.co/DdGBGsLBKe,"harrassment, supporting others",en,2932698781,1,amplification,1,emotional support,0,,1,jmm experience,1,gender; indigenous; advocacy; representation,,advocacy;amplification;emotional support;gender;indigenous;jmm experience;representation,LisaSkultety,Lisa Skultety,FALSE,FALSE,FALSE,FALSE
989,964,1.21944E+18,virtualcourtney,RT @VictorPiercey1: Hey #DisruptJMM (and now #disriptmath?) peeps!  Those of you who were interested in what we decided at the meeting rega…,2020-01-21T02:08:57.000Z,1.21944E+18,en,FALSE,13015022,Twitter for Android,NA,FALSE,https://pbs.twimg.com/profile_images/872994695743324160/0mjy79iW_normal.jpg,Dr. Courtney Gibbons /on brief tw*tt*r sabbatical/,FALSE,2008-02-03T17:45:35.000Z,"Clinton, NY","she/her. Math (comm alg) Prof @HamiltonCollege, vegan; 'A good adult, not a boring adult. A fun adult.' tldr: cats. #BlackLivesMatter #MathForAll",https://t.co/uXlddtj6vg,1.35889E+18,7,0,0,20640,91,3614,2049,retweeted,1.21889E+18,"Hey #DisruptJMM (and now #disriptmath?) peeps!  Those of you who were interested in what we decided at the meeting regarding a possible #SIGMAAJEDI, see the link below!

Stay tuned.

https://t.co/5FoIsDjUe3",,en,1451206226,0,,1,BC impact,0,,0,,1,SJEDI impact,,BC impact;SJEDI impact,virtualcourtney,Dr. Courtney Gibbons /on brief tw*tt*r sabbatical/,FALSE,FALSE,FALSE,FALSE
990,966,1.21938E+18,Acertaintom,RT @VictorPiercey1: Hey #DisruptJMM (and now #disriptmath?) peeps!  Those of you who were interested in what we decided at the meeting rega…,2020-01-20T22:11:37.000Z,1.21938E+18,en,FALSE,479845457,Twitter for iPad,NA,FALSE,https://pbs.twimg.com/profile_images/344513261568141541/b856ebece776e40b1f0d1c678a12020b_normal.jpeg,Tom King,FALSE,2012-01-31T20:51:26.000Z,Newcastle upon Tyne,public statistics; geometry of longitudinal population coverage; the quantitative epistemic #dataethics Much better on trains than in real life #SARS2recidivist,https://t.co/fG3XMtpDUt,1.26743E+18,7,0,0,18170,32,527,429,retweeted,1.21889E+18,"Hey #DisruptJMM (and now #disriptmath?) peeps!  Those of you who were interested in what we decided at the meeting regarding a possible #SIGMAAJEDI, see the link below!

Stay tuned.

https://t.co/5FoIsDjUe3",,en,1451206226,0,,1,BC impact,0,,0,,1,SJEDI impact,,BC impact;SJEDI impact,Acertaintom,Tom King,FALSE,FALSE,FALSE,FALSE
991,967,1.21937E+18,topologybee,"RT @matthematician: “[C]arry some of this weight with me, so I can get back to thinking about math."" 🔥❤️🔥 #DisruptJMM https://t.co/QDuUh9q1…",2020-01-20T21:41:17.000Z,1.21937E+18,en,FALSE,1.19882E+18,Twitter Web App,NA,FALSE,https://pbs.twimg.com/profile_images/1386880740575662082/RaqkcIDB_normal.jpg,Brittany Terese Fasy,FALSE,2019-11-25T04:12:49.000Z,"Bozeman, MT","Computational Topologist. Faculty member at MSU (Comp Sci + Mathematics). Climb and ski in ""free"" time.  She/her.",https://t.co/mi1ognb7dX,NA,9,0,0,781,4,465,306,retweeted,1.21862E+18,"“[C]arry some of this weight with me, so I can get back to thinking about math."" 🔥❤️🔥 #DisruptJMM https://t.co/QDuUh9q1cB","celebrating activists, burden",en,144273946,1,amplification,1,talk support,0,,1,allyship in math,1,gender,,allyship in math;amplification;gender;talk support,topologybee,Brittany Terese Fasy,FALSE,FALSE,FALSE,FALSE
992,968,1.21935E+18,kmkinnaird,RT @VictorPiercey1: Hey #DisruptJMM (and now #disriptmath?) peeps!  Those of you who were interested in what we decided at the meeting rega…,2020-01-20T20:10:34.000Z,1.21935E+18,en,FALSE,939484608,Twitter Web App,NA,FALSE,https://pbs.twimg.com/profile_images/2833561968/297f4d16d7b49bd8b9b941bc7d21431d_normal.jpeg,Dr. Katherine M. Kinnaird,FALSE,2012-11-10T17:08:24.000Z,NA,"computational scientist, educator, occasional kiteflyer, WiMIR, dsTRAIn founder, WiML President emerita. songs are matrices are images are data. she/her",https://t.co/73CuWvmOF1,NA,7,0,0,8153,104,849,1413,retweeted,1.21889E+18,"Hey #DisruptJMM (and now #disriptmath?) peeps!  Those of you who were interested in what we decided at the meeting regarding a possible #SIGMAAJEDI, see the link below!

Stay tuned.

https://t.co/5FoIsDjUe3",,en,1451206226,0,,1,BC impact,0,,0,,1,SJEDI impact,,BC impact;SJEDI impact,kmkinnaird,Dr. Katherine M. Kinnaird,FALSE,FALSE,FALSE,FALSE
993,969,1.21934E+18,JustJules2,RT @sbagley: Here's your reading list for when you go home and work on learning more. #disruptJMM #JMM2020 @JointMath https://t.co/5CkDrrXR…,2020-01-20T19:42:14.000Z,1.21934E+18,en,FALSE,48722980,Twitter for iPhone,NA,FALSE,https://pbs.twimg.com/profile_images/1425888037280563205/IATZWYYQ_normal.jpg,Jules,FALSE,2009-06-19T14:43:23.000Z,NA,,,NA,7,0,0,4545,9,279,3303,retweeted,1.21856E+18,Here's your reading list for when you go home and work on learning more. #disruptJMM #JMM2020 @JointMath https://t.co/5CkDrrXRnW,,en,22891502,1,amplification,1,talk support,1,hashtags; influencers,0,,1,learning,,amplification;hashtags;influencers;learning;talk support,JustJules2,Jules,FALSE,FALSE,TRUE,FALSE
